YEAR,region,agro_ecological_zone,season,environment_condition,latitude,longitude,elevation,rainfall_mm,mean_temperature,soil_type,soil_pH,soil_N_content,soil_P_content,soil_K_content,ENTRY,Pedigree,Name,breeding_institution,maturity_group,rep,days_to_anthesis,Days_to_silking,anthesis_silking_interval,plant_height,ear_height,husk_cover,plant_aspect,field_weight,ear_harvested,ear_per_plant,ear_aspect,grain_moisture,grain_yield,staygreen
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,49,SMLW-24 x IITA 1876,SAMMAZ-49,IAR,Extra-Early,1,62,67,5,126,65,1.5,3,0.47,4,0.8,2,12.5,1727.58,4
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,49,SMLW-24 x IITA 1876,SAMMAZ-49,IAR,Extra-Early,2,62,65,3,146,65,2,3,0.34,6,1,4,12.5,1251.76,5
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,50,SMLW-24 x IITA 1878,SAMMAZ-50,IAR,Extra-Early,1,66,69,3,163,65,1.5,4,0.51,4,0.67,2,12.5,1863.01,6
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,50,SMLW-24 x IITA 1878,SAMMAZ-50,IAR,Extra-Early,2,60,63,3,130,65,1.5,4,0.2,6,1.2,2,12.5,2174.12,1
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,51,SMLW-24 x SAM 50 Male,SAMMAZ-51,IAR,Extra-Early,1,63,67,4,127,65,2,3,1,12,1.09,2,12.5,4941.18,2
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,51,SMLW-24 x SAM 50 Male,SAMMAZ-51,IAR,Extra-Early,2,55,58,3,159,64,1,2,0.5,13,0.93,2,7.6,2049.88,1
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,52,SMLW-25 x IITA 1876,SAMMAZ-52,IAR,Extra-Early,1,67,72,5,68,63,2,3,0.11,9,0.69,3,12.5,417.25,3
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,52,SMLW-25 x IITA 1876,SAMMAZ-52,IAR,Extra-Early,2,54,59,5,100,63,2,3.5,0.06,4,0.8,5,12.5,204.51,5
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,53,SMLW-25 x IITA 1878,SAMMAZ-53,IAR,Extra-Early,1,63,68,5,136,63,2,4,0.16,7,1,3.5,12.5,592.94,6
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,53,SMLW-25 x IITA 1878,SAMMAZ-53,IAR,Extra-Early,2,55,58,3,160,63,1.5,2,1.1,13,0.93,3,12.5,4270.59,1
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,54,SMLW-25 x SAM 50 Male,SAMMAZ-54,IAR,Extra-Early,1,66,69,3,160,62,2,3.5,0.13,9,0.9,5,12.5,475.82,3
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,54,SMLW-25 x SAM 50 Male,SAMMAZ-54,IAR,Extra-Early,2,59,63,4,154,62,2,3.5,0.53,14,1,5,12.5,1929.25,4
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,55,SMLW-26 x IITA 1876,SAMMAZ-55,IAR,Extra-Early,1,60,62,2,156,62,1.5,2,1.5,12,1.09,2,12.5,7411.76,2
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,55,SMLW-26 x IITA 1876,SAMMAZ-55,IAR,Extra-Early,2,58,63,5,116,61,3,2.5,0.38,7,1,3,12.5,1376.21,4
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,56,SMLW-26 x IITA 1878,SAMMAZ-56,IAR,Extra-Early,1,59,64,5,156,61,3,4,0.23,5,0.83,4.5,12.5,856.47,5
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,56,SMLW-26 x IITA 1878,SAMMAZ-56,IAR,Extra-Early,2,60,62,2,176,61,1.5,4,1.4,12,1,2.5,12.5,6341.18,1
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,57,SMLW-26 x SAM 50 Male,SAMMAZ-57,IAR,Extra-Early,1,56,58,2,146,61,1.5,2.5,0.2,1,1,NA,12.5,10870.59,2
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,57,SMLW-26 x SAM 50 Male,SAMMAZ-57,IAR,Extra-Early,2,61,66,5,116,60,1.5,2.5,0.69,5,1,2.5,12.5,2532.81,4
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,58,SMLW-27 x IITA 1876,SAMMAZ-58,IAR,Extra-Early,1,62,66,4,148,60,2,3.5,0.41,10,1,3,12.5,1496.26,5
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,58,SMLW-27 x IITA 1876,SAMMAZ-58,IAR,Extra-Early,2,72,73,1,120,60,2,3.5,0.02,1,1,5,12.5,75.76,8
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,59,SMLW-27 x IITA 1878,SAMMAZ-59,IAR,Extra-Early,1,55,58,3,194,60,2,2,0.6,7,0.58,3,14.5,4762.03,1
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,59,SMLW-27 x IITA 1878,SAMMAZ-59,IAR,Extra-Early,2,63,65,2,149,60,1.5,3.5,0.9,11,0.73,2.5,12.5,3261.18,2
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,60,SMLW-27 x SAM 50 Male,SAMMAZ-60,IAR,Extra-Early,1,53,57,4,165,59,1,1.5,1.8,13,1,2,8.6,7861.23,4
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,60,SMLW-27 x SAM 50 Male,SAMMAZ-60,IAR,Extra-Early,2,64,68,4,145,58,3,3.5,0.18,3,1,5,12.5,654.43,3
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,61,SMLW-33 x IITA 1876,SAMMAZ-61,IAR,Extra-Early,1,63,66,3,122,58,2,3.5,0.03,2,0.29,5,12.5,108.09,4
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,61,SMLW-33 x IITA 1876,SAMMAZ-61,IAR,Extra-Early,2,60,63,3,132,58,2,3.5,0.12,1,0.2,5,12.5,429.7,6
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,62,SMLW-33 x IITA 1878,SAMMAZ-62,IAR,Extra-Early,1,60,64,4,173,57,2,3.5,0.21,2,1,4,12.5,768.63,3
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,62,SMLW-33 x IITA 1878,SAMMAZ-62,IAR,Extra-Early,2,58,63,5,115,57,2,4.5,0.19,3,0.5,3,12.5,695.42,5
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,63,SMLW-33 x SAM 50 Male,SAMMAZ-63,IAR,Extra-Early,1,55,57,2,158,56,1.5,2,0.2,2,2,2.5,12.5,10870.59,3
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,63,SMLW-33 x SAM 50 Male,SAMMAZ-63,IAR,Extra-Early,2,66,71,5,148,56,2,4,0.13,3,0.75,3,12.5,457.52,4
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,64,SMLW-34 x IITA 1876,SAMMAZ-64,IAR,Extra-Early,1,61,64,3,155,56,2,4,0.09,6,1,4,12.5,329.41,5
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,64,SMLW-34 x IITA 1876,SAMMAZ-64,IAR,Extra-Early,2,55,57,2,158,56,1.5,2,0.5,3,1.5,2.5,12.5,13588.24,2
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,65,SMLW-34 x IITA 1878,SAMMAZ-65,IAR,Extra-Early,1,55,58,3,146,56,2,3,0.4,6,1,2.5,12.5,3623.53,2
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,65,SMLW-34 x IITA 1878,SAMMAZ-65,IAR,Extra-Early,2,65,70,5,128,55,2.5,2.5,0.34,4,1,2,12.5,1233.46,2
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,66,SMLW-34 x SAM 50 Male,SAMMAZ-66,IAR,Extra-Early,1,67,69,2,160,55,2.5,4,1.16,12,1,2.5,12.5,4260.39,3
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,66,SMLW-34 x SAM 50 Male,SAMMAZ-66,IAR,Extra-Early,2,58,61,3,128,55,2,4,0.57,10,1,4,12.5,2086.27,4
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,67,SMLW-37 x IITA 1876,SAMMAZ-67,IAR,Early,1,61,65,4,127,55,2,4.5,0.23,5,1.25,2,12.5,837.44,4
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,67,SMLW-37 x IITA 1876,SAMMAZ-67,IAR,Early,2,66,70,4,129,55,2,3,0.26,10,0.77,5,12.5,953.24,5
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,68,SMLW-37 x IITA 1878,SAMMAZ-68,IAR,Early,1,64,67,3,122,55,2,3,0.4,5,1,3,12.5,4348.24,2
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,68,SMLW-37 x IITA 1878,SAMMAZ-68,IAR,Early,2,64,67,3,122,55,1.5,3.5,0.5,7,0.78,2.5,12.5,3019.61,2
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,69,SMLW-37 x SAM 50 Male,SAMMAZ-69,IAR,Early,1,55,56,1,200,54,1.5,2,0.4,6,1.2,2.5,12.5,4348.24,2
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,69,SMLW-37 x SAM 50 Male,SAMMAZ-69,IAR,Early,2,61,66,5,93,53,2,4,0.26,5,0.83,2.5,12.5,951.63,2
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,70,SMLW-43 x IITA 1876,SAMMAZ-70,IAR,Early,1,66,71,5,139,53,2,4,0.09,3,1,5,12.5,336.73,5
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,70,SMLW-43 x IITA 1876,SAMMAZ-70,IAR,Early,2,59,62,3,143,52,1.5,2,0.45,5,1,2.5,12.5,4891.76,2
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,71,SMLW-43 x IITA 1878,SAMMAZ-71,IAR,Early,1,71,75,4,137,52,2.5,4.5,0.38,8,1,3,12.5,1383.53,4
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,71,SMLW-43 x IITA 1878,SAMMAZ-71,IAR,Early,2,50,53,3,165,52,2,2,0.9,10,1,2,11.4,8367.25,2
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,72,SMLW-43 x SAM 50 Male,SAMMAZ-72,IAR,Early,1,55,58,3,130,51,1.5,2,0.2,NA,0,2.5,12.5,5435.29,3
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,72,SMLW-43 x SAM 50 Male,SAMMAZ-72,IAR,Early,2,64,69,5,75,51,1.5,4.5,0.07,1,1,3,12.5,263.53,4
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,73,SMLW-44 x IITA 1876,SAMMAZ-73,IAR,Early,1,61,65,4,126,51,1.5,4.5,0.17,4,0.67,4.5,12.5,625.15,4
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,73,SMLW-44 x IITA 1876,SAMMAZ-73,IAR,Early,2,64,67,3,136,51,1.5,4,0.58,7,0.88,2.5,12.5,2108.24,5
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,74,SMLW-44 x IITA 1878,SAMMAZ-74,IAR,Early,1,60,62,2,168,51,1.5,4,0.4,8,1,3,12.5,2717.65,2
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,74,SMLW-44 x IITA 1878,SAMMAZ-74,IAR,Early,2,54,57,3,122,51,3,3,0.32,6,0.75,3,12.5,2140.15,2
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,75,SMLW-44 x SAM 50 Male,SAMMAZ-75,IAR,Early,1,57,60,3,165,50,1.5,2,0.5,5,1,2.5,12.5,5435.29,3
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,75,SMLW-44 x SAM 50 Male,SAMMAZ-75,IAR,Early,2,67,70,3,140,50,1.5,4,0.2,5,1,4,12.5,724.71,4
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,76,SMLW-48 x IITA 1876,SAMMAZ-76,IAR,Early,1,61,65,4,123,50,3,4,0.05,4,1,4.5,12.5,173.49,5
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,76,SMLW-48 x IITA 1876,SAMMAZ-76,IAR,Early,2,59,62,3,145,50,2,3,0.1,1,1,2.5,12.5,5435.29,2
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,77,SMLW-48 x IITA 1878,SAMMAZ-77,IAR,Early,1,68,70,2,116,49,1.5,3.5,0.44,3,0.6,3.5,12.5,1619.61,4
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,77,SMLW-48 x IITA 1878,SAMMAZ-77,IAR,Early,2,67,70,3,133,48,2,3.5,0.18,2,1,2.5,12.5,658.82,2
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,78,SMLW-48 x SAM 50 Male,SAMMAZ-78,IAR,Early,1,59,62,3,115,48,1.5,2,1.4,14,1.17,3,12.5,6341.18,2
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,78,SMLW-48 x SAM 50 Male,SAMMAZ-78,IAR,Early,2,60,63,3,163,47,1,3.5,0.11,1,1,2,12.5,387.61,2
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,79,SMLW-50 x IITA 1876,SAMMAZ-79,IAR,Early,1,68,72,4,102,47,2,3,0.14,2,1,3,11.3,508.31,4
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,79,SMLW-50 x IITA 1876,SAMMAZ-79,IAR,Early,2,54,55,1,125,47,2,2,1,11,1,3,8,5195.29,1
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,80,SMLW-50 x IITA 1878,SAMMAZ-80,IAR,Early,1,61,66,5,142,46,3,4,0.3,5,1,3,12.5,1098.04,3
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,80,SMLW-50 x IITA 1878,SAMMAZ-80,IAR,Early,2,60,63,3,137,46,1.5,3,0.48,7,1,3,12.5,1753.2,4
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,81,SMLW-50 x SAM 50 Male,ILOMAZ-01,Unilorin,Early,1,66,71,5,124,46,2,4,0.07,2,0.67,4.5,12.5,237.91,4
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,81,SMLW-50 x SAM 50 Male,ILOMAZ-01,Unilorin,Early,2,66,70,4,153,46,1.5,4,0.22,7,1,3,12.5,797.91,5
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,82,SMLW-51 x IITA 1876,ILOMAZ-02,Unilorin,Early,1,59,62,3,127,46,1.5,4,0.4,2,0.67,2.5,12.5,7247.06,2
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,82,SMLW-51 x IITA 1876,ILOMAZ-02,Unilorin,Early,2,66,70,4,107,45,2,2.5,0.24,2,0.67,2,12.5,882.09,3
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,83,SMLW-51 x IITA 1878,ILOMAZ-03,Unilorin,Early,1,67,72,5,135,45,3,4.5,0.21,5,1,4,12.5,784.73,4
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,83,SMLW-51 x IITA 1878,ILOMAZ-03,Unilorin,Early,2,66,70,4,118,45,2,3.5,0.68,10,0.63,5,12.5,2470.59,4
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,84,SMLW-51 x SAM 50 Male,ILOMAZ-04,Unilorin,Early,1,64,68,4,98,45,1.5,4,0.34,4,0.67,3,12.5,1244.44,5
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,84,SMLW-51 x SAM 50 Male,ILOMAZ-04,Unilorin,Early,2,63,69,6,102,45,3,4,0.09,1,0.33,4,12.5,342.59,6
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,85,SMLW-52 x IITA 1876,ILOMAZ-05,Unilorin,Early,1,55,58,3,144,45,3,4,0.6,6,1.2,2,12.5,6522.35,2
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,85,SMLW-52 x IITA 1876,ILOMAZ-05,Unilorin,Early,2,57,59,2,144,44,3,4,0.72,4,0.8,3,12.5,7837.69,3
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,86,SMLW-52 x IITA 1878,ILOMAZ-06,Unilorin,Early,1,62,67,5,105,43,1.5,3,0.35,2,0.67,1.5,12.5,1266.41,3
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,86,SMLW-52 x IITA 1878,ILOMAZ-06,Unilorin,Early,2,66,67,1,47,43,2,3.5,0.12,5,1.67,4,12.2,440.72,5
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,87,SMLW-52 x SAM 50 Male,ILOMAZ-07,Unilorin,Early,1,59,62,3,118,42,5,4,0.19,2,0.67,2,12.5,3369.88,3
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,87,SMLW-52 x SAM 50 Male,ILOMAZ-07,Unilorin,Early,2,67,70,3,113,42,2,4,0.23,5,0.83,3.5,12.5,841.83,4
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,88,SMLW-53 x IITA 1876,ILOMAZ-08,Unilorin,Early,1,56,58,2,156,42,1.5,2,1.2,5,1,3,12.5,13044.71,1
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,88,SMLW-53 x IITA 1876,ILOMAZ-08,Unilorin,Early,2,66,71,5,123,41,2,4,0.44,8,1,3.5,12.5,1625.1,3
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,89,SMLW-53 x IITA 1878,ILOMAZ-09,Unilorin,Early,1,68,70,2,90,41,2,4,0.17,5,0.83,3.5,12.5,622.22,4
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,89,SMLW-53 x IITA 1878,ILOMAZ-09,Unilorin,Early,2,64,67,3,106,41,2,4.5,0.26,8,1,4,12.5,951.63,5
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,90,SMLW-53 x SAM 50 Male,ILOMAZ-10,Unilorin,Early,1,69,74,5,105,41,4,5,0.06,1,1,5,12.5,219.61,6
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,90,SMLW-53 x SAM 50 Male,ILOMAZ-10,Unilorin,Early,2,68,72,4,118,40,2,3.5,0.36,5,1.25,3,12.5,1317.65,2
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,91,SMLW-57 x IITA 1876,ILOMAZ-11,Unilorin,Early,1,65,68,3,66,40,1.5,4,0.06,1,1,4,12.5,226.93,3
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,91,SMLW-57 x IITA 1876,ILOMAZ-11,Unilorin,Early,2,69,74,5,95,40,2,4,0.16,5,1,4.5,12.5,585.62,5
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,92,SMLW-57 x IITA 1878,ILOMAZ-12,Unilorin,Early,1,63,68,5,57,40,3,3.5,0.24,2,0.4,5,12.5,878.43,5
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,92,SMLW-57 x IITA 1878,ILOMAZ-12,Unilorin,Early,2,59,62,3,137,40,1.5,2.5,0.1,1,1,NA,12.5,5435.29,2
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,93,SMLW-57 x SAM 50 Male,ILOMAZ-13,Unilorin,Early,1,55,57,2,151,39,3,3,0.16,3,0.43,4,12.5,1250.12,2
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,93,SMLW-57 x SAM 50 Male,ILOMAZ-13,Unilorin,Early,2,50,51,1,138,38,2,2,0.5,10,0.91,3,8.7,2577.88,1
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,94,SMLW-58 x IITA 1876,ILOMAZ-14,Unilorin,Early,1,66,71,5,30,37,2,3.5,0.17,4,1,5,12.5,631.01,3
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,94,SMLW-58 x IITA 1876,ILOMAZ-14,Unilorin,Early,2,58,62,4,115,37,2.5,4,0.08,5,1,5,12.5,290.61,5
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,95,SMLW-58 x IITA 1878,ILOMAZ-15,Unilorin,Early,1,64,68,4,121,36,1.5,4,0.11,2,0.5,5,12.5,402.61,3
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,95,SMLW-58 x IITA 1878,ILOMAZ-15,Unilorin,Early,2,69,73,4,138,36,3,4,0.2,5,1,4,12.5,742.27,4
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,96,SMLW-58 x SAM 50 Male,ILOMAZ-16,Unilorin,Early,1,59,62,3,125,36,3,4,0.11,5,0.83,4,12.5,411.76,5
2020,Omu-Aran,Southern Guinea Savanna,rainy,Optimum,8.14,5.1,562,950,24.8,sandy loam,6.2,0.13,10,130,96,SMLW-58 x SAM 50 Male,ILOMAZ-16,Unilorin,Early,2,66,70,4,114,36,3,4.5,0.1,4,1,5,12.5,373.33,6
